primaryKey	maxtopic100selected_id	maxtopic20selected_id	lda020selected_topicWeights_ 1	lda020selected_topicWeights_ 2	lda020selected_topicWeights_ 3	lda020selected_topicWeights_ 4	lda020selected_topicWeights_ 5	lda020selected_topicWeights_ 6	lda020selected_topicWeights_ 7	lda020selected_topicWeights_ 8	lda020selected_topicWeights_ 9	lda020selected_topicWeights_10	lda020selected_topicWeights_11	lda020selected_topicWeights_12	lda020selected_topicWeights_13	lda020selected_topicWeights_14	lda020selected_topicWeights_15	lda020selected_topicWeights_16	lda100selected_topicWeights_ 1	lda100selected_topicWeights_ 2	lda100selected_topicWeights_ 3	lda100selected_topicWeights_ 4	lda100selected_topicWeights_ 5	lda100selected_topicWeights_ 6	lda100selected_topicWeights_ 7	lda100selected_topicWeights_ 8	lda100selected_topicWeights_ 9	lda100selected_topicWeights_10	lda100selected_topicWeights_11	lda100selected_topicWeights_12	lda100selected_topicWeights_13	lda100selected_topicWeights_14	lda100selected_topicWeights_15	lda100selected_topicWeights_16	lda100selected_topicWeights_17	lda100selected_topicWeights_18	lda100selected_topicWeights_19	lda100selected_topicWeights_20	lda100selected_topicWeights_21	lda100selected_topicWeights_22	lda100selected_topicWeights_23	lda100selected_topicWeights_24	lda100selected_topicWeights_25	lda100selected_topicWeights_26	lda100selected_topicWeights_27	lda100selected_topicWeights_28	lda100selected_topicWeights_29	lda100selected_topicWeights_30	lda100selected_topicWeights_31	lda100selected_topicWeights_32	lda100selected_topicWeights_33	lda100selected_topicWeights_34	lda100selected_topicWeights_35	lda100selected_topicWeights_36	lda100selected_topicWeights_37	lda100selected_topicWeights_38	lda100selected_topicWeights_39	lda100selected_topicWeights_40	lda100selected_topicWeights_41	lda100selected_topicWeights_42	lda100selected_topicWeights_43	lda100selected_topicWeights_44	lda100selected_topicWeights_45	lda100selected_topicWeights_46	lda100selected_topicWeights_47	lda100selected_topicWeights_48	lda100selected_topicWeights_49	lda100selected_topicWeights_50	lda100selected_topicWeights_51	lda100selected_topicWeights_52	lda100selected_topicWeights_53	lda100selected_topicWeights_54	lda100selected_topicWeights_55	lda100selected_topicWeights_56	lda100selected_topicWeights_57	lda100selected_topicWeights_58	lda100selected_topicWeights_59	lda100selected_topicWeights_60	lda100selected_topicWeights_61	lda100selected_topicWeights_62	lda100selected_topicWeights_63	lda100selected_topicWeights_64	lda100selected_topicWeights_65	lda100selected_topicWeights_66	lda100selected_topicWeights_67	lda100selected_topicWeights_68	lda100selected_topicWeights_69	lda100selected_topicWeights_70	lda100selected_topicWeights_71	lda100selected_topicWeights_72	lda100selected_topicWeights_73	lda100selected_topicWeights_74	lda100selected_topicWeights_75	lda100selected_topicWeights_76	lda100selected_topicWeights_77	lda100selected_topicWeights_78	lda100selected_topicWeights_79	lda100selected_topicWeights_80	lda100selected_topicWeights_81	lda100selected_topicWeights_82	lda100selected_topicWeights_83	lda100selected_topicWeights_84	lda100selected_topicWeights_85	lda100selected_topicWeights_86	lda100selected_topicWeights_87	product_oid	project_oids	AU	TI	PY	SO_clean	DT	DI	WC	NR	NumberAddresses_FromC1	NumberAuthors_FromAU	Total_Citations	CitationsIn1996	CitationsIn1997	CitationsIn1998	CitationsIn1999	CitationsIn2000	CitationsIn2001	CitationsIn2002	CitationsIn2003	CitationsIn2004	CitationsIn2005	CitationsIn2006	CitationsIn2007	CitationsIn2008	CitationsIn2009	CitationsIn2010	CitationsIn2011	CitationsIn2012	CitationsIn2013	CitationsIn2014	Project_ID	Project_Pis	Title_for_TM	summary_for_TM	first_actv_start_date_year	last_actv_end_date_year
174:20140529ProjectCategorizations_ValuesOnly	25	1	0.45	0.1	0	0	0	0	0.05	0	0	0.05	0	0.15	0.05	0.05	0.1	0	0.034482759	0	0	0	0	0	0	0	0	0	0.034482759	0	0	0	0.034482759	0	0	0	0	0	0	0.034482759	0	0	0.206896552	0	0	0	0	0.034482759	0.034482759	0	0	0	0	0	0	0	0	0	0.068965517	0.034482759	0.068965517	0.034482759	0	0	0.068965517	0	0	0.034482759	0	0.034482759	0.034482759	0	0	0	0	0	0	0.034482759	0	0.034482759	0	0	0	0.034482759	0	0	0	0	0	0	0.034482759	0	0	0.068965517	0	0	0	0	0	0	0	0	0	0	0					NaN					NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		2305	" ;Liebhold, Andrew; "	Application of geostatistics in ecology 	 Geostatistics is a field of statistics that focuses on measuring and modeling variation through space and or time. Geostatistical methods were originally developed for applications in the earth sciences. Recently there has been growing interest in the use of these methods for studying landscape level ecological problems. While many ecologists have recognized the potential uses of geostsatistics in ecology many of these applications have not occurred because there are no texts that are written in a way that ecologists can understand. Virtually all of the existing geoststatistics texts focus on geological problems. Thus the purpose of the proposed Resident Fellow is to spend 3 months writing a text that introduces and explains geostatistics and how it can be applied to ecological problems. The text will rely heavily upon the use of examples for illustrating statistical procedures.  	1997	1999
188:20140529ProjectCategorizations_ValuesOnly	24	1	0.227272727	0	0.045454545	0.045454545	0.045454545	0	0	0.045454545	0.136363636	0.045454545	0.136363636	0	0.090909091	0	0.136363636	0.045454545	0	0	0	0	0	0	0.018867925	0	0.018867925	0.037735849	0.150943396	0	0	0	0	0	0	0.037735849	0	0.018867925	0	0	0	0.20754717	0.113207547	0	0.018867925	0	0.018867925	0.018867925	0	0.056603774	0.018867925	0	0.018867925	0	0	0	0	0	0	0.018867925	0.018867925	0	0	0	0	0	0.018867925	0	0	0	0	0	0	0.018867925	0	0	0.018867925	0	0	0	0	0.018867925	0	0	0	0	0.037735849	0	0	0	0.018867925	0	0	0	0.018867925	0	0	0	0.018867925	0	0.018867925	0	0	0.018867925	0					NaN					NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		2700	" ;Peterson, Garry; Allen, Craig; Holling, Crawford; "	Cross scale organization and resilience of ecological systems	 Ecological organization varies across scales. We propose that the resilience of ecosystems depends upon the distribution of ecological functions performed by species and processes within and across scales. Furthermore we propose resilience and the vulnerability of species can be assessed by analyzing the distribution of function across scales by analyzing the distribution of species body masses that correlates strongly with the scale at which species perform ecological functions. Our working group will test these propositions using two complimentary approaches. Firstly we will develop and refine alternate methods of pattern detection and comparison to examine empirical ecosystem data. Secondly we will synthesize existing models of cross scale ecological organization. These approaches will be synthesized by using the analytical methods to compare body mass patterns produced by modeled and actual ecosystems. 	2000	2001
230:20140529ProjectCategorizations_ValuesOnly	14	1	0.307692308	0.028846154	0.009615385	0.009615385	0.038461538	0.096153846	0.269230769	0.096153846	0.028846154	0	0.019230769	0.009615385	0	0.028846154	0.009615385	0.048076923	0.008064516	0.024193548	0.016129032	0.064516129	0	0	0	0	0	0.016129032	0	0	0	0.161290323	0.032258065	0.008064516	0.016129032	0.008064516	0	0.008064516	0	0	0.008064516	0.129032258	0.024193548	0	0	0.008064516	0	0	0	0	0	0	0.016129032	0	0	0	0.024193548	0	0	0.008064516	0	0.120967742	0	0	0	0	0	0.008064516	0	0	0.016129032	0	0	0	0	0	0	0	0	0	0	0.040322581	0	0	0	0	0	0.008064516	0	0.024193548	0	0	0	0	0.008064516	0.137096774	0	0.008064516	0.008064516	0.016129032	0	0	0.016129032	0	0.008064516					NaN					NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		3780	" ;Sabo, John; "	Thermal physiology and the abundance and distribution of ectotherms	 Temperature and thermal physiology shape the behavior life history and population dynamics of ectotherms from insects to reptiles. Thus there has been considerable interest in deriving mathematical relationships between temperature and the performance and fitness of these animals. Bioenergetic models provide a method for estimating the daily available activity time of animals. Furthermore these energetics models can now be applied at large spatial scales using GIS to generate contour maps of the potential activity time available to a focal animal or assemblage of animals. Energetic based   activity time maps   offer ecologists and conservation biologists a practical tool for predicting habitat suitability for organisms across heterogeneous landscapes. However activity time is an index only of whether an animal can or cannot perform in a specific habitat and thus only a surrogate for habitat suitability. GIS based energetics models cannot presently predict animal abundance. Temperature driven models of animal abundance would be useful not only as a tool for testing ecological hypotheses at the landscape scale but also in identifying habitats that would support viable populations of species of special concern. As a postdoctoral fellow at NCEAS I will develop models that link energetics activity time and population dynamics. I will then apply these models to test ecological hypotheses at two spatial scales. First I will evaluate the role of landscape structure on lizard population dynamics at a local scale using data collected from a well studied field site in Northern California. Second I will use these models at a larger scale to develop a framework for predicting geographic variation in interaction strength among species in an assemblage of reptiles found in Western North America. 	2000	2001
243:20140529ProjectCategorizations_ValuesOnly	4	1	0.238095238	0	0.071428571	0.023809524	0.023809524	0	0.095238095	0.19047619	0.095238095	0.023809524	0.071428571	0.047619048	0.023809524	0.023809524	0.047619048	0.023809524	0	0	0	0.134615385	0	0	0	0	0	0.019230769	0.057692308	0	0	0	0.076923077	0	0	0	0.019230769	0	0.019230769	0	0	0	0.019230769	0	0	0	0	0	0.057692308	0.038461538	0	0	0	0.057692308	0	0	0	0.019230769	0.038461538	0.134615385	0	0	0	0	0	0	0	0	0	0	0.019230769	0	0	0.019230769	0.115384615	0	0	0	0	0	0	0.076923077	0	0	0	0	0	0.038461538	0	0	0	0	0	0	0	0	0	0	0	0	0.019230769	0.019230769	0	0	0					NaN					NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		4100	" ;Hobbs, N.; Illius, Andrew; Lundberg, Per; Owen-Smith, Norman; "	Dynamics of large mammalian herbivores in changing environments: Alternative modeling approaches	 The worlds populations of large herbivores have shown dramatically different dynamics during the last two decades. The abundance and distribution of some ungulate species has declined abruptly while other species have become excessively abundant and still others have shown complex oscillatory dynamics. These patterns seem to result from a composite of influences including those operating at global and local scales. Conventional population models are rooted in assumptions about steady state and do not adequately incorporate environmental variability. We propose a working group that will exploit data sets and expertise from different regions to develop new models of ungulate population dynamics capable of accommodating the complexity of environmental interactions at different spatial and temporal scales. 	2001	2003
250:20140529ProjectCategorizations_ValuesOnly	1	1	0.216216216	0.054054054	0.189189189	0.027027027	0.054054054	0.108108108	0.027027027	0.027027027	0.027027027	0.027027027	0.027027027	0.081081081	0.027027027	0.027027027	0.054054054	0.027027027	0.352380952	0	0	0	0.00952381	0	0	0	0	0.00952381	0	0	0	0.019047619	0	0	0	0.152380952	0	0.00952381	0.019047619	0.076190476	0.00952381	0	0.019047619	0	0	0	0.057142857	0	0.00952381	0	0	0.00952381	0.028571429	0	0	0	0.00952381	0	0.019047619	0	0	0	0	0	0.019047619	0	0.00952381	0.00952381	0	0	0.00952381	0	0.00952381	0.00952381	0	0.00952381	0	0	0	0	0	0	0	0.00952381	0	0	0.00952381	0	0	0	0	0	0	0	0	0	0.019047619	0.00952381	0.00952381	0	0	0	0.057142857	0	0					NaN					NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		4340	" ;Peet, Robert; Hennekens, Stephan; "	Tools for vegetation classification and analysis	 The NCEAS Vegetation Classification Working Group is designing and building an information infrastructure for vegetation classification in North America. This includes a plot database a concept based taxonomy database and a community database. The Working Group was jointly funded by NCEAS and GAP and has subsequently obtained NSF support for a full time programmer at NCEAS (John Harris). This project has been highly productive in database design and we hope to take advantage of this success to push the resultant database system toward more rapid international acceptance and use by providing additional analytical and interface tools and demonstration datasets. We here request funds for two members of the Vegetation Classification Working Group Stephan Hennekens and Robert Peet to visit NCEAS as Center Fellows to work with John Harris and the other members of the NCEAS scientific computing staff. Hennekens and Peet would participate in the design construction and evaluation of database interface tools and associated analytical tools that will be required for wide acceptance of this information system. Hennekens is author of TurboVeg the current international standard plot database now in use in over 25 countries with over a million plots. He would work at NCEAS with Harris for two months to develop user interfaces for the database system. He shares the vision of the Working Group that a new database system is needed that retains the high level of functionality of TurboVeg but which is web accessible perfectly archived so as to be citable easily scalable and platform independent. In addition we request funds for Robert Peet to spend 5 months at NCEAS to directly work with John Harris to test and refine the database system and associated tools. These efforts should provide sufficient refinement to assure easy and effective use of the database system and thereby increase the probability of rapid adoption by the scientific community. 	2001	2002
26:20140529ProjectCategorizations_ValuesOnly	42	1	0.261904762	0.071428571	0	0	0.047619048	0.142857143	0.142857143	0	0.047619048	0.047619048	0	0.142857143	0.071428571	0	0.023809524	0	0.017857143	0	0.071428571	0	0	0.035714286	0	0	0.017857143	0	0	0	0	0.017857143	0	0	0	0.071428571	0	0.035714286	0	0	0	0	0.017857143	0	0	0	0.035714286	0	0	0	0	0	0	0	0	0	0	0	0.035714286	0.25	0	0.053571429	0.017857143	0	0.017857143	0	0	0	0	0	0	0	0.107142857	0	0	0	0	0	0	0	0	0	0	0	0.017857143	0	0	0	0	0.017857143	0	0	0	0	0	0	0	0.017857143	0.017857143	0.017857143	0	0.071428571	0.035714286	0	0					NaN					NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		2041	" ;Damuth, John; "	Climatic and Habitat Inference from Features of Mammalian Paleocommunities	 Paleomammalogists have explored in recent years a variety of techniques for inferring past climate and vegetation from structural characteristics of fossil mammal communities and faunas. These techniques hold enormous promise for expanding temporal and geographic ranges over which we can make accurate objective reconstructions of terrestrial habitat characteristics and local or regional climate. However we badly need a comparison evaluation and synthesis of the various methods. This working group will evaluate the various methods by checking them against the same extensive dataset on extant mammal communities and subsequently will apply the techniques to Quaternary and Tertiary data both to test out the techniques in practice and to shed light on selected paleoecological questions. 	1998	2001
271:20140529ProjectCategorizations_ValuesOnly	14	1	0.365384615	0.115384615	0.019230769	0.038461538	0.057692308	0	0.057692308	0	0.019230769	0	0.019230769	0.057692308	0.153846154	0.019230769	0.076923077	0	0	0.03125	0	0	0.0625	0	0	0	0	0.140625	0	0	0	0.171875	0.109375	0	0	0.140625	0	0.015625	0	0	0	0.015625	0.03125	0	0	0	0	0	0	0	0	0	0	0	0.015625	0	0	0	0.015625	0	0.015625	0	0.015625	0	0.015625	0	0	0	0	0	0.015625	0	0	0	0	0	0	0.015625	0	0	0	0	0	0	0	0.046875	0.03125	0.015625	0	0	0	0	0	0.046875	0.015625	0	0	0	0	0	0.015625	0	0	0	0					NaN					NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		4980	" ;Moritz, Craig; Peterson, A. Townsend; "	Testing alternative methodologies for modeling species ecological niches and predicting geographic distributions	 Knowledge of world biodiversity remains sparse with millions of species left to be described most species geographic distributions poorly understood and the ecological and evolutionary processes that underpin geographic patterns of diversity still far from resolved. Many large scale conservation projects however depend critically on more complete descriptions of species distributions and there is increasing interest in incorporating process as well as pattern into biodiversity evaluation. The inferential step that leads from incomplete present knowledge to a explicit prediction of geographic distribution is presently made via diverse methods which have not been tested against each other to establish which would provide the greatest predictive ability for different types of questions and data. We propose a NCEAS working group that will review and compare diverse predictive modeling approaches with the goal of producing an ideal strategy for modeling parameters related to ecological niches and predicting geographic distributions. 	2002	2005
274:20140529ProjectCategorizations_ValuesOnly	42	1	0.583333333	0.055555556	0.111111111	0	0.055555556	0.055555556	0.027777778	0.027777778	0	0	0.027777778	0	0.027777778	0.027777778	0	0	0.071428571	0	0	0	0	0	0	0	0	0	0.023809524	0	0.023809524	0	0	0	0.023809524	0	0	0	0	0	0	0	0	0	0	0	0.142857143	0	0	0	0	0	0	0	0	0	0	0	0.023809524	0.380952381	0.023809524	0	0.023809524	0	0	0	0	0	0	0.047619048	0	0	0	0	0.023809524	0	0	0	0.095238095	0	0	0	0	0	0	0.047619048	0	0	0	0	0	0.023809524	0	0.023809524	0	0	0	0	0	0	0	0	0	0	0					NaN					NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		5081	" ;Langford, William; "	Evaluation functions for ecological image segmentation	 This project examines and enhances various forms of evaluation functions used in the comparison and optimization of image segmentation algorithms. It defines quantitative criteria for definition of the evaluation functions and uses them in the design and selection of these functions. It also investigates the relationship between errors in landscape pattern metrics and segmentation and classification algorithms. Finally it coordinates the creation of a repository of correct segmentations of aerial and remotely sensed ecological imagery to improve algorithm development by making rigorous comparison of algorithms possible. 	2002	2005
27:20140529ProjectCategorizations_ValuesOnly	18	1	0.322222222	0.044444444	0.011111111	0	0.011111111	0.055555556	0.044444444	0.022222222	0.011111111	0.288888889	0.044444444	0	0.022222222	0.044444444	0.033333333	0.044444444	0.064935065	0	0.006493506	0	0.097402597	0	0.11038961	0	0	0	0.019480519	0	0	0	0	0.012987013	0	0.292207792	0	0	0	0.032467532	0	0.006493506	0.019480519	0.006493506	0	0	0	0	0.012987013	0	0	0	0.012987013	0	0	0	0	0.012987013	0	0.006493506	0	0	0.006493506	0.038961039	0	0	0	0.077922078	0	0	0.006493506	0.006493506	0	0	0	0	0.012987013	0	0	0.006493506	0.006493506	0	0.038961039	0.006493506	0	0	0.012987013	0	0	0	0.012987013	0.006493506	0	0	0.006493506	0.012987013	0	0	0	0	0	0.019480519	0	0	0.006493506					NaN					NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		2042	" ;Hibbard, Kathy; "	 Ecosystem Model Data Intercomparison Working Group on Data Synthesis Formats and Establishment of an EMDI Server Facility 	 We propose to conduct a 4 5 day Working Group to promote an Ecosystem Model Data Intercomparison (EMDI) activity through which for the first time ever a wide range of global carbon cycle models will be compared with measured net primary productivity (NPP). The goals of the EMDI are to compare model estimates of terrestrial carbon fluxes to estimates from ground based measurements. Proposed tasks include finalizing synthesis for ancillary data sets agreement on data formats and establishment of computer server s (one proposed to be located at NCEAS). The proposed Working Group will utilize synthesized data from the Global Primary Productivity Data Initiative (GPPDI) NPP Working Groups 1 2 and 3 (WG1 WG3) held under support from NCEAS and the International Geosphere Biosphere Program Data and Information System (IGBP DIS). Methods for synthesizing and extrapolating sparse field observations of above ground and below ground NPP were developed during WG1 WG3 to create consistent estimates of total (above below ground) NPP for points and regional scale cells. The results of this work are being presented in a total of 13 peer reviewed papers to be submitted to international journals in 3   waves   (30 Nov 98; 15 Jan 99; 31 Mar 99). The papers incorporate tables of NPP estimates which will also be available as downloadable data sets initially through the NCEAS server and later (subject to final approval) through the NASA funded ORNL DAAC at Oak Ridge National Laboratory.In October 1998 a planning meeting was held in conjunction with the NCEAS WG3 to discuss opportunities to dovetail NPP data sets from the GPPDI with a global model data intercomparison. It was agreed that the primary question to be addressed by this activity will be to test simulated controls on the carbon budget with the GPPDI data providing model constraints for autotrophic carbon fluxes. The NPP data sets emerging from the GPPDI are derived from both plot and spatially explicit sampling designs thus enabling a valid comparison between point and area based models and data. It was proposed that the model data comparison would need two major working groups to facilitate the comparisons. The first would be a data intensive workshop where primary (NPP) and ancillary (climate soils etc.) data sets would be synthesized formatted and made available to participating modeling groups. The second working group would entail visualization and analyses of model results. The purpose of this proposal is to solicit support from NCEAS to host the first Working Group of the data intensive workshop. 	1999	2001
281:20140529ProjectCategorizations_ValuesOnly	18	1	0.467889908	0.04587156	0.027522936	0.018348624	0	0.04587156	0.027522936	0	0.018348624	0.201834862	0.018348624	0.036697248	0.036697248	0.055045872	0	0	0	0.006329114	0.006329114	0.006329114	0.183544304	0	0.056962025	0	0	0	0.012658228	0.006329114	0	0	0	0	0	0.278481013	0	0	0	0.069620253	0.006329114	0	0.025316456	0	0	0	0.018987342	0	0	0.006329114	0	0	0	0.006329114	0	0	0	0.025316456	0.018987342	0.006329114	0	0	0	0	0	0	0	0.044303797	0	0.006329114	0.03164557	0	0	0	0	0.018987342	0	0	0	0	0	0	0	0	0.006329114	0	0.006329114	0	0	0	0	0	0	0.012658228	0	0.006329114	0	0.006329114	0.082278481	0	0	0	0.018987342	0.012658228	0.006329114					NaN					NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		5300	" ;Hibbard, Kathy; "	Intercomparison of global scale ecological models and field data: EMDI III	 The Ecosystem Model Data Intercomparison (EMDI) program of the Task Force on Global Analysis Interpretation and Modelling (GAIM) is facilitating interactions between international modeling and data synthesis teams beyond what any individual team can reasonably propose or fund. The third EMDI Workshop will be held at the National Center for Ecological Analysis and Synthesis (NCEAS) April 21 24 2002 funding support from NSF and from NCEAS. The Workshop will focus on the development of a new understanding of the nature and geographic variations in the carbon cycle based on two earlier Workshops in which model inter comparisons and model data comparisons have been carried out. These issues are central to GAIM and have important synergies with the agendas of several other IGBP Core Projects such as GCTE and BAHC the Carbon Joint Project Activities and also international programs such as FLUXNET. The Workshop will focus on spatial analyses of regional and global ecosystem model results with observed annual Net Primary Productivity (NPP) seasonal NPP and time series of carbon fluxes from FluxNet flux tower observations. Further analyses of model results and the (IGBP DIS GAIM) Global Primary Production Data Initiative (GPPDI) data sets will be made. FLUXNET data which includes meteorology for evaluating spatially derived climate carbon pools and component fluxes at a subset of sites will be added which will allow for rigorous tests of certain types and components of models. The comparisons of model outputs with field measurements will help to establish the level of confidence that we have in the processes and mechanisms that underlie the modeled carbon cycle dynamics. The Workshop will also increase the ongoing collaboration between scientists developing models and those conducting field measurements. In the first two Workshops participation of approximately 20 models has been established model model inter comparisons have been made using new methods developed by the Workshops and initial comparisons of the model results with GPPDI data have been made. In the third Workshop we will (1) update the model outputs with new runs using any advances made by the modelers (2) include additional observational data sets  FLUXNET) in the model data inter comparisons and report the findings in multi authored paper(s) and (3) break new ground by initiating a synthesis of model results to make an agreed single best estimate of global primary production at 0.5 degree resolution. 	2002	2002
306:20140529ProjectCategorizations_ValuesOnly	21	1	0.403508772	0	0.070175439	0	0	0.087719298	0	0.140350877	0	0.01754386	0.157894737	0	0.01754386	0	0.01754386	0.087719298	0	0	0	0.066666667	0.033333333	0	0	0	0	0	0.011111111	0	0	0.055555556	0.166666667	0	0	0	0	0	0.177777778	0.022222222	0	0	0.011111111	0.011111111	0	0	0	0.022222222	0	0	0	0	0	0	0	0	0	0	0.044444444	0.055555556	0.022222222	0	0	0	0	0	0	0	0	0.033333333	0	0	0	0	0	0	0.044444444	0	0	0.011111111	0	0	0.111111111	0	0.055555556	0.033333333	0	0	0	0	0	0	0	0	0	0	0.011111111	0	0	0	0	0	0	0	0					NaN					NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		6660	" ;Moe, Jannicke; "	Stoichiometry and population dynamics of consumer resource systems: A combined experimental and modelling approach	 A recent approach in ecology ecological stoichiometry recognises resource quality (nutrient ratios) as a limiting factor in addition to resource quantity. In the proposed project we will apply this approach to study classical population ecological problems in a new perspective. Theoretical models of consumer resource systems have predicted dramatic and counter intuitive changes in population dynamics when nutrient recycling and nutrient limited growth are considered. However most of these models are not yet evaluated experimentally. An important prediction is that increased phosphorous enrichment leads to more unstable population dynamics of the consumer and eventually to extinction although the resource persists. We will test this prediction by exposing laboratory systems of zooplankton (Daphnia) and algae to a range of phosphorous concentrations and study the long term dynamics of the system. Using non parametric modelling we aim at developing a new statistically derived model for this system. Such models make few a priori assumptions about the form of the functions and are therefore well suited for exploring unknown relationships among variables. By combining such a flexible modelling approach with the stoichiometric perspective we expect to provide new insight into general ecological problems. 	2003	2004
334:20140529ProjectCategorizations_ValuesOnly	61	1	0.131578947	0.052631579	0.105263158	0.026315789	0.131578947	0.026315789	0.026315789	0.078947368	0.052631579	0	0.026315789	0.078947368	0.105263158	0	0.026315789	0.131578947	0	0	0.02	0	0	0	0	0	0	0.02	0	0.02	0.02	0.02	0.1	0	0	0	0	0.06	0	0	0	0.02	0	0.02	0	0	0	0.04	0	0	0	0	0	0	0	0.02	0.02	0.02	0.16	0.02	0	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0.22	0	0	0.02	0	0	0	0	0.04	0.02	0	0.02	0	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0					NaN					NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN		7760	" ;Hochberg, Michael; "	Analyzing pattern and process in human cultural diversity	 A major challenge for ecology is to understand the role of humans in the future of life on Earth. Meeting this challenge is a tremendous and in many ways obscure enterprise because our species is extraordinarily complex and rapidly changing and since assessing many aspects of human biology is fraught with social taboos and political impediments. Answers from the ecological sciences will form a small but important part of the corpus. If we are willing to accept the analogy that humanity is comprised of an ensemble of communities then many of the concepts of community ecology should apply to human society. As long as one is very clear about the limitations of this analogy community ecology can be used as a constructive tool in understanding our species (Diamond 1999) its impact on its environment (Moses and Brown 2003) and the future. 	2004	2004
